gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
603868,飞科电器,电器,37.81,164.7亿,16469999999.999998,0.340,5.12,9989,27.68,37.25亿,3725000000.0,7.43亿,743000000.0,29.82亿,2982000000.0,15.05,23.15,8.78亿,877999999.9999999,2.00亿,200000000.0,1.49亿,149000000.0,3.099,2.416,13.12,18.63
002242,九阳股份,电器,25.56,196.1亿,19610000000.0,0.235,4.12,4.81万,27.21,86.21亿,8621000000.0,41.37亿,4136999999.9999995,44.84亿,4484000000.0,22.63,31.77,22.43亿,2243000000.0,2.07亿,206999999.99999997,1.80亿,180000000.0,1.657,1.467,12.63,16.93
000801,四川九洲,电器,7.27,74.36亿,7436000000.0,0.027,1.05,29.25万,67.90,51.63亿,5163000000.0,23.25亿,2325000000.0,28.38亿,2838000000.0,207.80,15.44,7.76亿,776000000.0,3604.76万,36047600.0,2737.96万,27379600.0,2.164,1.774,11.45,1.06
002543,万和电气,电器,6.78,50.42亿,5042000000.0,0.210,3.73,2.65万,8.16,80.84亿,8084000000.0,38.60亿,3860000000.0,42.24亿,4224000000.0,20.62,47.81,21.14亿,2114000000.0,1.86亿,186000000.0,1.54亿,154000000.0,1.239,0.963,10.45,21.87
300824,北鼎股份,电器,21.65,47.07亿,4707000000.0,0.132,4.24,1.67万,46.97,8.81亿,881000000.0,1.92亿,192000000.0,6.89亿,689000000.0,32.50,53.55,1.75亿,175000000.0,3251.03万,32510300.000000004,2861.74万,28617399.999999996,5.366,4.476,9.7,15.26
002519,银河电子,电器,3.97,44.72亿,4472000000.0,0.048,1.91,11.56万,20.62,38.85亿,3885000000.0,9.98亿,998000000.0,28.88亿,2888000000.0,20.33,44.58,4.55亿,455000000.0,6793.01万,67930100.0,5421.67万,54216700.0,2.692,1.922,2.36,4.69
300342,天银机电,电器,13.99,60.41亿,6041000000.0,0.060,1.73,16.58万,57.09,20.41亿,2041000000.0,5.00亿,500000000.0,15.41亿,1541000000.0,11.36,24.62,2.25亿,225000000.0,3105.67万,31056700.0,2645.41万,26454100.0,2.555,1.574,1.87,3.46
600336,澳柯玛,电器,5.52,44.06亿,4406000000.0,0.032,1.10,6.81万,43.71,83.50亿,8350000000.0,57.08亿,5708000000.0,26.43亿,2643000000.0,21.50,42.27,18.26亿,1826000000.0000002,4698.96万,46989600.0,2520.07万,25200700.0,1.282,0.893,1.65,2.98
600539,狮头股份,电器,6.58,15.13亿,1513000000.0,0.018,0.96,1.06万,93.23,6.15亿,615000000.0,8963.91万,89639100.0,5.26亿,526000000.0,21.03,847.57,8631.60万,86316000.0,910.08万,9100800.0,405.82万,4058200.0,5.972,4.713,0.91,30.67
002668,奥马电器,电器,5.46,59.19亿,5919000000.0,0.008,0.42,14.56万,163.03,92.51亿,9251000000.0,59.19亿,5919000000.0,33.32亿,3332000000.0,41.68,69.46,22.32亿,2232000000.0,1.19亿,119000000.0,907.70万,9077000.0,1.365,1.247,0.73,1.18
002959,小熊电器,电器,53.16,83.17亿,8317000000.0,0.574,4.45,1.99万,23.14,36.24亿,3624000000.0,15.61亿,1561000000.0,20.63亿,2063000000.0,-12.82,22.66,9.07亿,907000000.0,1.09亿,109000000.00000001,8985.06万,89850600.0,1.829,1.511,,
002759,天际股份,电器,37.56,151.0亿,15100000000.0,0.510,7.40,30.32万,36.86,33.14亿,3314000000.0,4.41亿,441000000.0,28.73亿,2873000000.0,,177.75,7.53亿,753000000.0,2.46亿,246000000.0,2.05亿,204999999.99999997,2.274,1.928,,
688793,倍轻松,电器,118.47,73.02亿,7302000000.0,0.181,4.64,5938,163.99,5.11亿,511000000.00000006,2.66亿,266000000.0,2.45亿,245000000.00000003,,62.42,2.15亿,215000000.0,1192.14万,11921400.000000002,1113.27万,11132700.0,2.189,1.330,,
002614,奥佳华,电器,15.98,100.8亿,10080000000.0,0.168,2.31,13.44万,23.84,91.87亿,9187000000.0,42.68亿,4268000000.0,49.19亿,4919000000.0,,102.68,20.70亿,2070000000.0,1.53亿,153000000.0,1.06亿,106000000.0,1.892,1.502,,
300894,火星人,电器,57.83,234.2亿,23420000000.0,0.110,3.23,2.28万,132.43,19.76亿,1976000000.0000002,5.86亿,586000000.0,13.89亿,1389000000.0,,179.79,3.49亿,349000000.0,5100.61万,51006100.0,4421.37万,44213700.0,2.219,1.856,,
603551,奥普家居,电器,10.48,42.50亿,4250000000.0,0.080,1.75,7255,33.71,25.99亿,2599000000.0,7.09亿,709000000.0,18.90亿,1889999999.9999998,,182.29,3.51亿,351000000.0,3910.51万,39105100.0,3152.10万,31521000.0,2.880,2.493,,
002403,爱仕达,电器,7.05,24.70亿,2470000000.0,0.050,0.74,1.13万,36.96,52.45亿,5245000000.0,29.67亿,2967000000.0,22.77亿,2277000000.0,,73.97,8.14亿,814000000.0,1422.90万,14229000.0,1670.37万,16703699.999999998,1.043,0.654,,
