gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
300875,捷强装备,安防,69.18,53.13亿,5313000000.0,0.060,0.30,1.11万,309.81,14.31亿,1431000000.0,5886.55万,58865500.0,13.72亿,1372000000.0,,343.96,617.98万,6179800.0,487.49万,4874900.0,428.71万,4287100.0,23.68,23.08,,
002654,万润科技,安防,4.10,35.24亿,3524000000.0,0.052,2.17,14.97万,19.78,41.66亿,4165999999.9999995,19.28亿,1928000000.0,22.39亿,2239000000.0,,8.19,10.14亿,1014000000.0,7212.45万,72124500.0,4454.34万,44543400.0,1.769,1.660,,
002362,汉王科技,安防,17.67,43.20亿,4320000000.0,0.045,0.73,2.60万,97.37,20.60亿,2060000000.0000002,3.55亿,355000000.0,17.06亿,1705999999.9999998,,66.68,3.67亿,367000000.0,3682.22万,36822200.0,1109.09万,11090900.0,4.990,3.698,,
300078,思创医惠,安防,7.32,63.64亿,6364000000.0,0.040,1.01,18.78万,50.57,53.60亿,5360000000.0,21.33亿,2132999999.9999998,32.27亿,3227000000.0000005,42.16,-1.25,3.29亿,329000000.0,3348.73万,33487300.0,3146.25万,31462500.0,3.631,3.392,,
300667,必创科技,安防,24.73,49.16亿,4916000000.0,0.040,0.64,4.82万,167.35,15.97亿,1597000000.0,4.36亿,436000000.00000006,11.60亿,1160000000.0,,7.32,1.59亿,159000000.0,991.56万,9915600.0,734.38万,7343800.0,2.537,1.826,,
300397,天和防务,安防,19.35,92.70亿,9270000000.0,0.030,1.16,38.83万,156.36,19.19亿,1919000000.0000002,4.19亿,419000000.00000006,14.99亿,1499000000.0,-39.82,-48.50,1.47亿,147000000.0,1805.36万,18053600.0,1482.12万,14821199.999999998,2.547,1.823,,
600501,航天晨光,安防,8.93,37.62亿,3761999999.9999995,0.030,0.62,6.09万,70.58,47.76亿,4776000000.0,24.17亿,2417000000.0,23.59亿,2359000000.0,,31.78,6.12亿,612000000.0,1245.71万,12457100.0,1332.51万,13325100.0,1.260,0.855,,
300053,欧比特,安防,10.82,75.97亿,7597000000.0,0.025,0.57,32.64万,110.29,38.88亿,3888000000.0000005,8.37亿,836999999.9999999,30.50亿,3050000000.0,-7.42,7.92,1.40亿,140000000.0,1881.73万,18817300.0,1722.19万,17221900.0,2.412,1.803,,
002137,实益达,安防,5.79,33.44亿,3344000000.0,0.023,0.89,6.54万,64.15,19.37亿,1937000000.0,4.09亿,409000000.0,15.28亿,1528000000.0,-39.11,-2.09,2.06亿,206000000.0,1324.35万,13243500.0,1303.13万,13031300.000000002,2.665,2.392,,
688039,当虹科技,安防,64.30,51.44亿,5144000000.0,0.020,0.10,1.86万,891.39,15.72亿,1572000000.0,9739.30万,97393000.0,14.75亿,1475000000.0,-16.77,90.26,6175.05万,61750500.0,158.93万,1589300.0,144.27万,1442700.0,14.35,13.93,,
600804,鹏博士,安防,4.63,66.32亿,6631999999.999999,0.020,2.92,27.28万,62.18,125.92亿,12592000000.0,115.91亿,11591000000.0,10.01亿,1001000000.0,-67.22,-12.31,11.71亿,1171000000.0,2403.81万,24038100.0,2666.50万,26665000.0,0.520,0.518,,
