gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
003035,南网能源,环保工程,8.55,323.9亿,32389999999.999996,0.021,1.43,37.02万,108.80,121.09亿,12109000000.0,61.47亿,6147000000.0,59.62亿,5962000000.0,18.24,31.11,4.53亿,453000000.0,8841.21万,88412099.99999999,7441.86万,74418600.0,,,0.94,1.49
300172,中电环保,环保工程,4.44,30.05亿,3005000000.0,0.031,1.28,8.98万,35.42,26.55亿,2655000000.0,9.32亿,932000000.0,17.23亿,1723000000.0,8.86,11.71,1.59亿,159000000.0,2641.46万,26414600.0,2120.91万,21209100.0,2.646,2.560,0.81,0.99
300137,先河环保,环保工程,7.79,42.93亿,4293000000.0,0.030,0.53,10.80万,98.37,24.44亿,2444000000.0,3.29亿,329000000.0,21.15亿,2114999999.9999998,6.33,10.96,1.91亿,191000000.0,1317.17万,13171700.0,1090.96万,10909600.0,5.825,4.685,0.63,0.91
300614,百川畅银,环保工程,50.20,80.54亿,8054000000.000001,0.293,4.44,6.22万,42.88,14.26亿,1426000000.0,3.43亿,343000000.0,10.83亿,1083000000.0,5.83,-1.29,1.25亿,125000000.0,4974.06万,49740600.00000001,4695.59万,46955900.0,2.337,2.223,,
300958,建工修复,环保工程,32.85,46.86亿,4686000000.0,0.150,2.25,3.26万,71.53,24.02亿,2402000000.0,13.98亿,1398000000.0,10.04亿,1003999999.9999999,-,499.92,2.23亿,223000000.0,1792.63万,17926300.0,1637.88万,16378800.000000002,1.610,1.603,,
603200,上海洗霸,环保工程,19.14,24.11亿,2411000000.0,0.115,1.79,4.06万,41.51,12.00亿,1200000000.0,3.46亿,346000000.0,8.54亿,853999999.9999999,-41.27,10.72,1.42亿,142000000.0,1855.25万,18552500.0,1451.95万,14519500.0,2.534,2.292,,
300422,博世科,环保工程,8.75,35.50亿,3550000000.0,0.115,1.83,4.61万,19.09,120.40亿,12040000000.0,92.10亿,9210000000.0,28.31亿,2831000000.0,-23.54,-9.66,5.71亿,571000000.0,5136.95万,51369500.0,4648.91万,46489100.0,0.830,0.770,,
603817,海峡环保,环保工程,5.43,24.44亿,2444000000.0,0.073,1.80,1.93万,18.56,45.09亿,4509000000.0,24.20亿,2420000000.0,20.88亿,2088000000.0,-3.18,30.95,1.91亿,191000000.0,3959.51万,39595100.0,3291.77万,32917700.0,0.999,0.972,,
002616,长青集团,环保工程,6.42,47.63亿,4763000000.0,0.066,1.75,4.68万,24.46,90.53亿,9053000000.0,62.46亿,6246000000.0,28.07亿,2807000000.0,-7.63,25.42,6.28亿,628000000.0,6442.37万,64423700.0,4868.09万,48680900.0,1.689,1.559,,
301030,仕净科技,环保工程,28.73,38.31亿,3831000000.0,0.065,1.05,8.98万,109.68,21.06亿,2105999999.9999998,12.37亿,1237000000.0,8.70亿,869999999.9999999,-,8215.34,1.05亿,105000000.0,1202.91万,12029100.0,873.11万,8731100.0,,,,
300948,冠中生态,环保工程,27.12,37.97亿,3797000000.0,0.061,1.74,3.32万,110.65,9.25亿,925000000.0,1.90亿,190000000.0,7.35亿,735000000.0,3.68,-0.32,4033.48万,40334800.0,973.86万,9738600.0,857.93万,8579300.0,3.979,3.957,,
603126,中材节能,环保工程,8.70,53.11亿,5311000000.0,0.046,1.51,15.41万,47.74,41.45亿,4145000000.0000005,19.79亿,1979000000.0,21.66亿,2166000000.0,-,111.78,8.00亿,800000000.0,4003.63万,40036300.0,2781.39万,27813900.0,1.705,1.271,,
300779,惠城环保,环保工程,18.30,18.30亿,1830000000.0,0.040,0.65,2.87万,105.53,10.86亿,1086000000.0,4.15亿,415000000.00000006,6.70亿,670000000.0,186.58,-9.23,6784.51万,67845100.0,522.62万,5226200.0,433.54万,4335400.0,2.345,2.030,,
002672,东江环保,环保工程,6.94,61.02亿,6102000000.0,0.040,0.70,3.03万,48.00,104.85亿,10485000000.0,50.83亿,5083000000.0,54.03亿,5403000000.0,-42.80,14.19,7.51亿,751000000.0,4044.70万,40447000.0,3178.11万,31781100.0,0.700,0.622,,
688156,路德环境,环保工程,19.55,17.95亿,1795000000.0,0.090,1.18,1.23万,53.53,8.90亿,890000000.0,1.25亿,125000000.0,7.65亿,765000000.0,-,191.10,4948.68万,49486800.0,904.91万,9049100.0,838.53万,8385300.0,5.453,5.374,,
688565,力源科技,环保工程,16.65,17.81亿,1780999999.9999998,0.039,0.99,9297,106.96,7.31亿,731000000.0,3.09亿,309000000.0,4.23亿,423000000.00000006,-,2997.04,4038.85万,40388500.0,421.25万,4212500.0,416.20万,4162000.0,1.675,1.554,,
300335,迪森股份,环保工程,5.66,21.11亿,2111000000.0,0.017,0.42,16.20万,82.71,31.29亿,3129000000.0,13.73亿,1373000000.0,17.56亿,1755999999.9999998,-,94.34,3.10亿,310000000.0,1627.14万,16271400.000000002,638.00万,6380000.0,1.625,1.438,,
002717,岭南股份,环保工程,2.83,43.26亿,4326000000.0,0.011,0.36,12.97万,66.56,178.61亿,17861000000.0,129.96亿,12996000000.0,48.66亿,4866000000.0,-,197.45,8.90亿,890000000.0,730.94万,7309400.000000001,1625.07万,16250700.0,1.051,1.024,,
300355,蒙草生态,环保工程,4.13,66.26亿,6626000000.000001,0.010,0.22,28.43万,157.09,149.17亿,14916999999.999998,93.88亿,9388000000.0,55.30亿,5530000000.0,-,31.17,2.45亿,245000000.00000003,2147.47万,21474699.999999996,1054.40万,10544000.0,0.971,0.940,,
