gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
605388,均瑶健康,食品饮料,17.87,76.84亿,7684000000.0,0.150,3.28,4.13万,29.81,22.04亿,2204000000.0,2.08亿,208000000.0,19.96亿,1996000000.0,22.29,31.12,2.54亿,254000000.0,8609.85万,86098500.0,6443.57万,64435700.0,,,7.96,10.61
600073,上海梅林,食品饮料,7.56,70.89亿,7089000000.0,0.180,3.99,6.14万,10.24,154.46亿,15446000000.0,83.10亿,8309999999.999999,71.36亿,7136000000.0,17.15,4.22,67.60亿,6759999999.999999,3.31亿,331000000.0,1.73亿,173000000.0,1.404,0.978,7.7,3.05
002481,双塔食品,食品饮料,11.37,141.4亿,14140000000.0,0.080,3.60,7.06万,35.49,37.24亿,3724000000.0,9.21亿,921000000.0000001,28.03亿,2803000000.0,41.03,9.73,4.68亿,468000000.0,1.19亿,119000000.0,9958.90万,99589000.0,2.015,1.280,7.24,2.24
605016,百龙创园,食品饮料,27.45,34.81亿,3481000000.0,0.138,2.49,2.93万,34.24,8.43亿,843000000.0,1.35亿,135000000.0,7.09亿,709000000.0,17.61,43.32,1.34亿,134000000.00000001,2064.42万,20644200.0,1745.22万,17452200.0,,,6.03,13.13
300765,新诺威,食品饮料,12.85,70.16亿,7016000000.0,0.154,3.08,3.46万,20.92,30.58亿,3058000000.0,2.88亿,288000000.0,27.70亿,2770000000.0,14.75,0.43,3.57亿,357000000.0,1.01亿,101000000.0,8386.23万,83862300.0,8.479,7.922,5.85,1.44
300741,华宝股份,食品饮料,43.01,264.9亿,26489999999.999996,0.440,3.48,1.81万,24.18,85.11亿,8511000000.0,3.76亿,376000000.0,81.35亿,8134999999.999999,1.91,4.92,4.67亿,467000000.0,3.30亿,330000000.0,2.74亿,274000000.0,18.89,17.65,5.42,8.07
600597,光明乳业,食品饮料,13.14,160.9亿,16090000000.0,0.080,1.58,20.88万,40.55,199.72亿,19972000000.0,112.28亿,11228000000.0,87.44亿,8744000000.0,28.59,36.07,69.86亿,6986000000.0,1.14亿,113999999.99999999,9920.77万,99207700.0,0.963,0.600,5.25,6.45
603696,安记食品,食品饮料,9.27,21.80亿,2180000000.0,0.060,2.36,1.82万,40.24,6.23亿,623000000.0,4249.01万,42490100.0,5.80亿,580000000.0,26.47,69.31,1.30亿,130000000.0,1599.98万,15999800.0,1354.70万,13547000.0,8.503,7.618,3.69,8.83
002515,金字火腿,食品饮料,4.76,46.57亿,4657000000.0,0.060,4.43,12.18万,19.36,15.47亿,1547000000.0,1.59亿,159000000.0,13.88亿,1388000000.0,23.00,30.98,2.50亿,250000000.0,6223.34万,62233400.0,6013.08万,60130800.0,6.102,2.133,3.27,4.23
002719,*ST麦趣,食品饮料,9.07,15.79亿,1579000000.0,0.030,0.67,1.86万,74.16,14.81亿,1481000000.0,6.01亿,601000000.0,8.80亿,880000000.0000001,47.67,22.79,2.17亿,217000000.0,604.47万,6044700.0,532.46万,5324600.0,1.508,1.303,3.12,1.62
000639,西王食品,食品饮料,5.00,53.97亿,5397000000.0,0.080,2.33,14.61万,15.66,77.15亿,7715000000.000001,33.11亿,3311000000.0,44.04亿,4404000000.0,11.05,30.25,15.73亿,1573000000.0,1.13亿,112999999.99999999,8615.40万,86154000.0,1.592,1.258,2.45,5.52
002695,煌上煌,食品饮料,14.20,72.82亿,7281999999.999999,0.131,2.74,4.55万,27.08,28.10亿,2810000000.0,5.02亿,501999999.99999994,23.09亿,2309000000.0,3.09,12.12,6.06亿,606000000.0,8006.29万,80062900.0,6721.03万,67210300.0,5.328,3.148,1.92,4.29
000529,广弘控股,食品饮料,5.14,30.01亿,3001000000.0,0.080,2.37,2.36万,16.12,39.51亿,3951000000.0,18.68亿,1868000000.0,20.83亿,2082999999.9999998,7.58,24.08,6.34亿,634000000.0,5991.49万,59914900.0,4654.50万,46545000.0,2.394,1.854,1.89,4.53
603317,天味食品,食品饮料,25.70,194.3亿,19430000000.0,0.106,2.10,7.39万,60.61,43.62亿,4362000000.0,5.46亿,546000000.0,38.15亿,3815000000.0,4.13,56.21,5.22亿,522000000.0,9446.54万,94465400.00000001,8015.52万,80155200.0,6.783,6.398,1.78,12.82
600929,雪天盐业,食品饮料,7.60,70.82亿,7081999999.999999,0.051,1.74,19.84万,37.09,45.52亿,4552000000.0,16.42亿,1642000000.0000002,29.10亿,2910000000.0,12.08,24.68,5.49亿,549000000.0,5697.33万,56973300.0,4773.39万,47733900.0,1.459,1.224,1.67,2.95
600305,恒顺醋业,食品饮料,16.88,169.3亿,16930000000.000002,0.079,3.24,19.63万,53.66,32.59亿,3259000000.0000005,6.90亿,690000000.0,25.69亿,2569000000.0,3.89,10.98,5.17亿,517000000.0,9457.87万,94578700.00000001,7887.42万,78874200.0,2.804,2.188,1.29,2.41
600866,星湖科技,食品饮料,3.67,27.12亿,2712000000.0,0.047,2.05,4.64万,19.59,24.64亿,2464000000.0,7.60亿,760000000.0,17.04亿,1704000000.0,7.38,6.01,3.04亿,304000000.0,3619.11万,36191100.0,3461.08万,34610800.0,1.422,0.991,1.09,0.96
605338,巴比食品,食品饮料,34.54,85.66亿,8566000000.0,0.060,0.84,4.81万,155.40,19.95亿,1995000000.0,3.46亿,346000000.0,16.48亿,1648000000.0,3.43,131.80,2.53亿,252999999.99999997,1887.52万,18875200.0,1378.00万,13780000.0,,,0.92,16.33
000895,双汇发展,食品饮料,26.41,915.0亿,91500000000.0,0.416,5.89,40.36万,15.87,371.57亿,37157000000.0,115.89亿,11589000000.0,255.68亿,25568000000.0,-1.61,4.13,183.18亿,18318000000.0,18.77亿,1877000000.0,14.41亿,1441000000.0,2.240,1.704,,
002507,涪陵榨菜,食品饮料,29.26,259.7亿,25970000000.0,0.470,10.45,25.54万,34.52,76.70亿,7670000000.0,6.00亿,600000000.0,70.70亿,7070000000.0,-6.97,12.46,13.47亿,1347000000.0,4.46亿,446000000.0,3.76亿,376000000.0,11.71,10.59,,
002661,克明食品,食品饮料,11.20,37.75亿,3775000000.0,0.253,3.26,7.18万,11.06,36.16亿,3615999999.9999995,9.36亿,936000000.0,26.81亿,2681000000.0,-17.83,24.62,11.04亿,1104000000.0,9471.54万,94715400.00000001,8530.66万,85306600.0,1.197,0.688,,
605077,华康股份,食品饮料,38.56,62.92亿,6292000000.0,0.315,5.33,8195,30.59,27.91亿,2791000000.0,4.25亿,425000000.0,23.66亿,2366000000.0,-51.32,-2.63,3.29亿,329000000.0,5699.97万,56999700.0,5142.63万,51426300.0,,,,
603777,来伊份,食品饮料,13.51,45.55亿,4555000000.0,0.240,4.71,7.10万,14.18,31.41亿,3141000000.0,13.96亿,1396000000.0,17.46亿,1746000000.0,9.65,-7.59,12.15亿,1215000000.0,1.10亿,110000000.00000001,8028.95万,80289500.0,1.883,1.625,,
600872,中炬高新,食品饮料,38.68,308.1亿,30810000000.000004,0.220,3.72,36.04万,44.02,73.02亿,7302000000.0,21.24亿,2123999999.9999998,51.79亿,5179000000.0,-15.17,9.51,12.63亿,1263000000.0,2.17亿,217000000.0,1.75亿,175000000.0,2.357,1.494,,
