gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
300120,经纬辉开,充电桩,10.54,48.96亿,4896000000.0,0.028,0.53,44.05万,95.05,41.58亿,4158000000.0,15.82亿,1582000000.0,25.76亿,2576000000.0,7.96,38.28,7.20亿,720000000.0,1705.15万,17051500.0,1287.68万,12876800.0,1.537,1.041,0.68,2.38
600360,华微电子,充电桩,9.38,90.08亿,9008000000.0,0.010,0.35,64.07万,204.77,61.52亿,6152000000.0,30.22亿,3022000000.0,31.30亿,3130000000.0,27.97,18.67,4.65亿,465000000.00000006,1195.74万,11957400.0,1099.70万,10997000.0,1.663,1.543,0.64,0.46
000909,数源科技,充电桩,6.64,30.13亿,3013000000.0,0.012,0.29,1.88万,143.20,43.91亿,4391000000.0,24.34亿,2434000000.0,19.57亿,1957000000.0,22.08,172.29,3.23亿,323000000.0,1857.20万,18572000.0,526.07万,5260700.000000001,1.851,1.082,0.63,4.24
002197,证通电子,充电桩,7.13,36.73亿,3672999999.9999995,0.010,0.14,4.51万,272.84,65.43亿,6543000000.000001,41.20亿,4120000000.0000005,24.23亿,2423000000.0,22.55,6.80,2.54亿,254000000.0,72.35万,723500.0,336.56万,3365600.0,1.362,1.282,0.54,0.22
002358,ST森源,充电桩,2.72,25.29亿,2529000000.0,0.005,0.13,14.20万,142.64,69.76亿,6976000000.000001,34.25亿,3425000000.0,35.50亿,3550000000.0,6.10,48.47,4.13亿,413000000.0,1301.59万,13015900.0,443.25万,4432500.0,1.200,0.998,0.1,0.53
002063,远光软件,充电桩,7.22,95.52亿,9552000000.0,0.005,0.27,19.11万,331.33,30.71亿,3071000000.0,2.95亿,295000000.0,27.76亿,2776000000.0,3.63,22.44,2.93亿,293000000.0,1077.53万,10775300.0,720.72万,7207200.0,8.289,8.092,0.08,0.27
601512,中新集团,充电桩,8.73,130.9亿,13090000000.0,0.440,5.77,6.00万,4.98,268.43亿,26843000000.0,110.52亿,11052000000.0,157.92亿,15791999999.999998,-8.89,2.03,13.93亿,1393000000.0,9.90亿,990000000.0,6.56亿,656000000.0,2.310,0.890,,
300222,科大智能,充电桩,14.78,107.0亿,10700000000.0,0.360,15.50,131.50万,10.19,59.81亿,5981000000.0,40.42亿,4042000000.0,19.39亿,1939000000.0,,32.23,4.01亿,401000000.0,2.69亿,269000000.0,2.63亿,263000000.0,1.258,0.903,,
600884,杉杉股份,充电桩,28.47,463.5亿,46350000000.0,0.186,2.47,81.45万,38.32,345.72亿,34572000000.0,204.45亿,20445000000.0,141.27亿,14127000000.000002,,227.17,39.99亿,3999000000.0,4.30亿,430000000.0,3.02亿,302000000.0,1.435,1.113,,
603679,华体科技,充电桩,16.41,23.45亿,2345000000.0,0.168,3.06,1.88万,24.40,15.67亿,1567000000.0,7.53亿,753000000.0,8.15亿,815000000.0,-19.20,-32.31,1.47亿,147000000.0,2772.16万,27721600.0,2402.79万,24027900.0,1.878,1.642,,
300648,星云股份,充电桩,60.02,88.70亿,8870000000.0,0.138,2.32,25.42万,111.76,16.49亿,1648999999.9999998,6.46亿,646000000.0,10.03亿,1002999999.9999999,,64.91,1.21亿,121000000.0,1904.16万,19041600.0,1984.11万,19841100.0,2.305,1.772,,
601567,三星医疗,充电桩,15.24,211.3亿,21130000000.0,0.120,1.98,38.16万,31.08,139.25亿,13925000000.0,52.43亿,5243000000.0,86.82亿,8682000000.0,-18.11,0.55,13.89亿,1389000000.0,2.13亿,213000000.0,1.70亿,170000000.0,1.512,1.349,,
603556,海兴电力,充电桩,12.80,62.55亿,6255000000.0,0.090,0.83,16.99万,34.76,70.82亿,7081999999.999999,16.48亿,1648000000.0,54.34亿,5434000000.0,-25.62,1.41,4.58亿,458000000.0,5534.06万,55340600.00000001,4498.28万,44982800.0,3.781,3.429,,
603012,创力集团,充电桩,5.71,36.35亿,3635000000.0,0.090,1.85,4.26万,16.70,56.79亿,5679000000.0,23.93亿,2393000000.0,32.86亿,3286000000.0,8.82,-10.67,3.34亿,334000000.0,7380.65万,73806500.0,5442.84万,54428400.0,1.891,1.441,,
600297,广汇汽车,充电桩,2.76,223.9亿,22390000000.0,0.080,1.59,64.10万,8.59,1383.45亿,138345000000.0,904.72亿,90472000000.0,478.74亿,47874000000.0,,64.92,422.27亿,42227000000.0,10.78亿,1078000000.0,6.51亿,651000000.0,1.186,0.903,,
002346,柘中股份,充电桩,18.47,81.56亿,8156000000.0,0.060,1.17,6.13万,83.13,26.24亿,2624000000.0,5.15亿,515000000.00000006,21.09亿,2109000000.0,,41.94,1.27亿,127000000.0,2465.86万,24658600.0,2452.79万,24527900.0,1.790,1.471,,
002488,金固股份,充电桩,5.97,59.81亿,5981000000.0,0.060,1.67,18.16万,24.03,63.97亿,6397000000.0,25.83亿,2583000000.0,38.14亿,3814000000.0,,-8.03,4.61亿,461000000.00000006,8896.87万,88968700.00000001,6221.97万,62219700.0,0.928,0.538,,
600869,远东股份,充电桩,5.18,115.0亿,11500000000.0,0.054,3.69,43.58万,24.01,179.40亿,17940000000.0,145.32亿,14532000000.0,34.09亿,3409000000.0000005,,48.78,37.67亿,3767000000.0,1.46亿,146000000.0,1.20亿,120000000.0,0.939,0.775,,
300414,中光防雷,充电桩,13.98,45.46亿,4546000000.0,0.041,1.46,55.78万,85.71,10.76亿,1076000000.0,1.66亿,166000000.0,9.10亿,910000000.0,-9.36,72.03,9777.75万,97777500.0,1287.90万,12879000.0,1326.06万,13260600.0,5.949,4.993,,
300882,万胜智能,充电桩,15.50,31.69亿,3169000000.0,0.041,1.04,3.15万,93.68,10.36亿,1036000000.0,2.15亿,215000000.0,8.21亿,821000000.0000001,-23.92,9.95,7143.32万,71433200.0,1065.77万,10657700.0,845.60万,8456000.0,4.019,3.871,,
002782,可立克,充电桩,11.11,52.98亿,5298000000.0,0.040,1.29,18.09万,69.61,19.45亿,1945000000.0,4.57亿,457000000.0,14.89亿,1489000000.0,-69.44,57.77,3.34亿,334000000.0,1214.79万,12147900.0,1902.78万,19027800.0,3.291,2.792,,
600894,广日股份,充电桩,6.56,56.41亿,5641000000.0,0.036,0.38,4.64万,45.92,113.39亿,11339000000.0,30.08亿,3008000000.0,83.31亿,8331000000.0,-23.46,34.12,14.68亿,1468000000.0,3292.55万,32925500.0,3071.45万,30714500.0,,,,
000601,韶能股份,充电桩,4.99,53.92亿,5392000000.0,0.032,0.72,4.19万,39.56,125.23亿,12523000000.0,74.58亿,7458000000.0,50.65亿,5065000000.0,-57.39,24.83,12.10亿,1210000000.0,4697.65万,46976500.0,3407.19万,34071900.0,1.260,1.016,,
600834,申通地铁,充电桩,11.96,57.09亿,5709000000.0,0.031,0.96,11.92万,96.42,28.76亿,2876000000.0,13.11亿,1311000000.0,15.65亿,1565000000.0,-30.37,2.43,7309.49万,73094900.0,1987.26万,19872600.0,1480.39万,14803900.000000002,0.523,0.501,,
002364,中恒电气,充电桩,9.79,55.17亿,5517000000.0,0.030,0.84,36.35万,73.37,33.34亿,3334000000.0000005,10.78亿,1078000000.0,22.55亿,2255000000.0,,258.19,2.37亿,237000000.0,2180.03万,21800300.000000004,1880.07万,18800700.0,2.060,1.311,,
300160,秀强股份,充电桩,9.04,55.91亿,5591000000.0,0.029,1.78,50.30万,77.21,18.11亿,1811000000.0,7.84亿,784000000.0,10.27亿,1027000000.0,-44.83,19.58,3.24亿,324000000.0,2158.06万,21580600.0,1810.33万,18103300.0,1.526,1.253,,
000899,赣能股份,充电桩,4.68,45.66亿,4566000000.0,0.028,0.54,3.67万,42.18,79.31亿,7931000000.0,28.68亿,2868000000.0,50.62亿,5062000000.0,-53.78,9.26,5.91亿,591000000.0,2716.36万,27163600.0,2706.37万,27063700.0,0.789,0.708,,
000881,中广核技,充电桩,9.58,90.57亿,9057000000.0,0.025,0.39,5.28万,96.79,124.07亿,12407000000.0,59.57亿,5957000000.0,64.50亿,6450000000.0,,52.99,14.32亿,1432000000.0,5830.50万,58305000.0,2339.40万,23394000.0,1.873,1.453,,
001896,豫能控股,充电桩,6.81,78.36亿,7836000000.0,0.024,0.45,27.08万,70.45,214.69亿,21469000000.0,145.73亿,14572999999.999998,68.96亿,6895999999.999999,-17.14,53.61,24.12亿,2412000000.0,4274.38万,42743800.0,2780.68万,27806800.0,,,,
600386,北巴传媒,充电桩,3.26,26.29亿,2629000000.0,0.020,0.98,4.58万,37.51,43.84亿,4384000000.0,24.66亿,2466000000.0,19.18亿,1918000000.0,,46.40,9.74亿,974000000.0,3863.65万,38636500.0,1751.92万,17519200.0,1.385,1.064,,
002682,龙洲股份,充电桩,3.28,18.45亿,1845000000.0,0.020,0.47,5.69万,35.71,85.33亿,8533000000.0,61.15亿,6115000000.0,24.18亿,2418000000.0,,69.05,8.57亿,857000000.0,2804.71万,28047100.0,1291.43万,12914300.0,1.096,0.957,,
300836,佰奥智能,充电桩,36.51,17.98亿,1798000000.0,0.020,0.14,7633,507.89,8.08亿,808000000.0,1.92亿,192000000.0,6.16亿,616000000.0,,158.90,3181.11万,31811100.0,110.27万,1102700.0,88.52万,885200.0,4.015,2.812,,
688597,煜邦电力,充电桩,13.27,23.42亿,2342000000.0,0.014,0.44,5.07万,243.83,8.48亿,848000000.0,2.96亿,296000000.0,5.52亿,552000000.0,,21.98,4371.32万,43713200.0,329.34万,3293399.9999999995,240.10万,2401000.0,2.705,2.469,,
300490,华自科技,充电桩,19.61,50.35亿,5035000000.0,0.013,0.19,29.16万,375.89,42.63亿,4263000000.0000005,23.38亿,2338000000.0,19.25亿,1925000000.0,,118.93,2.66亿,266000000.0,279.67万,2796700.0,334.90万,3349000.0,1.661,1.501,,
300713,英可瑞,充电桩,20.43,32.23亿,3222999999.9999995,0.012,0.27,8.63万,416.25,9.37亿,936999999.9999999,2.13亿,213000000.0,7.23亿,723000000.0,,76.36,4702.60万,47026000.0,165.99万,1659900.0,193.60万,1936000.0,3.433,2.899,,
300001,特锐德,充电桩,30.94,322.0亿,32200000000.0,0.015,0.32,31.47万,523.40,169.33亿,16933000000.000002,112.77亿,11277000000.0,56.55亿,5655000000.0,,77.17,13.93亿,1393000000.0,-1033.40万,-10334000.0,1538.01万,15380100.0,1.156,1.004,,
300477,合纵科技,充电桩,11.45,124.0亿,12400000000.0,0.020,1.08,79.94万,142.30,40.80亿,4079999999.9999995,27.89亿,2789000000.0,12.91亿,1291000000.0,,331.51,4.90亿,490000000.00000006,4016.36万,40163600.0,2177.90万,21779000.0,0.791,0.581,,
300062,中能电气,充电桩,13.41,41.30亿,4129999999.9999995,0.010,0.47,31.89万,273.65,19.15亿,1914999999.9999998,11.11亿,1111000000.0,8.05亿,805000000.0000001,,148.59,1.81亿,181000000.0,600.36万,6003600.0,377.33万,3773300.0,1.286,1.195,,
300141,和顺电气,充电桩,14.28,36.25亿,3625000000.0,0.007,0.25,58.62万,543.97,9.70亿,969999999.9999999,2.89亿,289000000.0,6.81亿,681000000.0,,20.49,7558.40万,75584000.0,214.84万,2148400.0,166.62万,1666200.0,2.295,2.112,,
603843,正平股份,充电桩,3.66,20.50亿,2050000000.0,0.020,0.57,3.42万,59.72,74.66亿,7466000000.0,56.73亿,5673000000.0,17.92亿,1792000000.0000002,,89.14,9.79亿,978999999.9999999,1544.72万,15447200.0,857.94万,8579400.0,1.116,1.099,,
603105,芯能科技,充电桩,9.78,48.90亿,4890000000.0,0.020,0.67,19.60万,118.97,29.85亿,2985000000.0,14.43亿,1443000000.0,15.43亿,1543000000.0,17.67,-6.90,8642.46万,86424599.99999999,1195.29万,11952900.0,1027.58万,10275800.0,1.268,1.097,,
002451,摩恩电气,充电桩,6.91,30.35亿,3035000000.0,0.006,0.38,14.24万,286.03,12.60亿,1260000000.0,5.51亿,551000000.0,7.10亿,710000000.0,,169.74,1.67亿,167000000.0,270.33万,2703300.0,265.26万,2652600.0,1.301,1.066,,
300444,双杰电气,充电桩,6.64,48.16亿,4816000000.0,0.005,0.32,31.75万,355.06,32.70亿,3270000000.0000005,19.14亿,1914000000.0,13.56亿,1356000000.0,,20.07,2.12亿,212000000.0,430.30万,4303000.0,339.07万,3390700.0,1.628,1.402,,
603390,通达电气,充电桩,9.15,32.18亿,3218000000.0,0.004,0.08,2.88万,564.13,20.68亿,2068000000.0,3.24亿,324000000.0,17.44亿,1744000000.0000002,,24.21,9351.56万,93515600.0,211.76万,2117600.0,142.61万,1426100.0000000002,4.092,3.521,,
300510,金冠股份,充电桩,6.80,56.35亿,5635000000.0,0.002,0.07,44.40万,743.94,31.16亿,3116000000.0,5.06亿,505999999.99999994,26.10亿,2610000000.0,,0.73,1.38亿,138000000.0,419.71万,4197100.0,189.35万,1893500.0,4.412,4.009,,
688159,有方科技,充电桩,28.06,25.73亿,2573000000.0,-0.260,-2.88,2.02万,-26.88,13.11亿,1311000000.0,4.92亿,492000000.0,8.19亿,819000000.0,,14.26,1.31亿,131000000.0,-2799.92万,-27999200.0,-2392.30万,-23923000.0,2.198,1.668,,
300530,*ST达志,充电桩,31.47,49.85亿,4985000000.0,-0.240,-12.64,1.42万,-33.12,11.97亿,1197000000.0,9.19亿,919000000.0,2.78亿,278000000.0,,93.94,2248.73万,22487300.0,-3679.96万,-36799600.0,-3763.00万,-37630000.0,0.595,0.562,,
300807,天迈科技,充电桩,25.80,17.51亿,1751000000.0000002,-0.170,-1.79,1.32万,-38.77,7.25亿,725000000.0,1.00亿,100000000.0,6.25亿,625000000.0,,31.03,2214.97万,22149699.999999996,-1108.41万,-11084100.0,-1128.83万,-11288300.0,4.873,3.730,,
603421,鼎信通讯,充电桩,8.20,53.56亿,5356000000.0,-0.110,-2.29,9.06万,-18.75,39.90亿,3990000000.0,9.04亿,903999999.9999999,30.86亿,3086000000.0,,34.44,2.39亿,239000000.0,-7177.85万,-71778500.0,-7141.95万,-71419500.0,2.746,1.568,,
600268,国电南自,充电桩,7.36,51.17亿,5117000000.0,-0.100,-2.90,37.36万,-18.32,79.48亿,7948000000.0,48.10亿,4810000000.0,31.38亿,3138000000.0,,89.06,7.53亿,753000000.0,-4509.73万,-45097299.99999999,-6982.85万,-69828500.0,1.191,0.962,,
600405,动力源,充电桩,6.99,38.94亿,3894000000.0,-0.074,-4.00,66.99万,-23.72,25.11亿,2511000000.0,14.96亿,1496000000.0,10.14亿,1014000000.0,,55.88,1.49亿,149000000.0,-4169.84万,-41698400.0,-4105.17万,-41051700.0,1.090,0.802,,
002339,积成电子,充电桩,6.19,31.68亿,3168000000.0,-0.060,-1.59,6.35万,-27.42,34.92亿,3492000000.0,14.26亿,1426000000.0,20.66亿,2066000000.0,,65.56,2.38亿,238000000.0,-2769.17万,-27691700.0,-2888.98万,-28889800.0,2.483,1.877,,
000066,中国长城,充电桩,16.98,498.9亿,49890000000.0,-0.054,-3.45,227.08万,-78.58,295.21亿,29520999999.999996,195.68亿,19568000000.0,99.53亿,9953000000.0,,178.22,31.17亿,3117000000.0,-1.34亿,-134000000.00000001,-1.59亿,-159000000.0,1.531,0.998,,
002276,万马股份,充电桩,7.27,75.28亿,7528000000.0,-0.041,-0.91,15.86万,61.69,79.90亿,7990000000.000001,35.84亿,3584000000.0000005,44.07亿,4407000000.0,,79.47,22.98亿,2298000000.0,-4110.86万,-41108600.0,-4074.10万,-40741000.0,2.002,1.734,,
002168,惠程科技,充电桩,4.14,33.20亿,3320000000.0000005,-0.040,-4.09,12.05万,-24.96,18.80亿,1880000000.0,9.57亿,957000000.0,9.23亿,923000000.0,-220.07,-77.89,7395.50万,73955000.0,-3706.93万,-37069300.0,-3325.01万,-33250100.000000004,1.851,1.786,,
002885,京泉华,充电桩,14.39,25.90亿,2590000000.0,-0.040,-0.83,3.85万,-97.26,16.37亿,1637000000.0,8.43亿,843000000.0,7.94亿,794000000.0,-207.60,51.92,3.47亿,347000000.0,-557.27万,-5572700.0,-665.77万,-6657700.0,1.503,1.004,,
000572,海马汽车,充电桩,6.88,113.2亿,11320000000.0,-0.038,-1.77,126.58万,-44.99,86.44亿,8644000000.0,42.67亿,4267000000.0,43.77亿,4377000000.0,,50.71,3.36亿,336000000.0,-7499.52万,-74995200.0,-6287.24万,-62872400.0,0.714,0.563,,
600312,平高电气,充电桩,6.51,88.34亿,8834000000.0,-0.030,-0.41,27.63万,-58.89,204.50亿,20450000000.0,110.91亿,11091000000.0,93.59亿,9359000000.0,-264.06,-14.22,10.34亿,1034000000.0,-3114.39万,-31143900.0,-3750.14万,-37501400.0,1.259,1.026,,
002121,科陆电子,充电桩,6.45,90.84亿,9084000000.0,-0.028,-2.80,66.56万,-57.36,88.81亿,8881000000.0,72.88亿,7288000000.0,15.93亿,1593000000.0,-389.17,-24.00,6.60亿,660000000.0,-4960.37万,-49603700.0,-3959.35万,-39593500.0,0.715,0.566,,
002471,中超控股,充电桩,2.90,36.77亿,3677000000.0000005,-0.027,-2.30,13.57万,-54.04,58.54亿,5854000000.0,44.08亿,4408000000.0,14.46亿,1446000000.0,,20.87,25.72亿,2572000000.0,-4092.32万,-40923200.0,-3402.45万,-34024500.0,1.086,0.920,,
300514,友讯达,充电桩,10.62,21.24亿,2123999999.9999998,-0.026,-0.90,12.81万,-100.41,9.69亿,969000000.0,3.78亿,378000000.0,5.90亿,590000000.0,,-2.54,7109.49万,71094900.0,-526.35万,-5263500.0,-528.83万,-5288300.0,2.236,1.874,,
002256,*ST兆新,充电桩,2.37,44.61亿,4461000000.0,-0.020,-2.27,16.99万,-29.77,27.94亿,2794000000.0,11.37亿,1137000000.0,16.57亿,1657000000.0,,4.31,8023.49万,80234900.0,-3723.41万,-37234100.0,-3746.04万,-37460400.0,0.672,0.653,,
300491,通合科技,充电桩,16.56,26.62亿,2662000000.0,-0.020,-0.53,6.98万,-180.72,9.35亿,935000000.0,2.44亿,244000000.0,6.91亿,691000000.0,,239.90,4941.35万,49413500.0,-392.63万,-3926300.0,-368.27万,-3682700.0,2.645,2.135,,
002609,捷顺科技,充电桩,10.72,69.07亿,6906999999.999999,-0.014,-0.38,9.84万,-204.78,29.89亿,2989000000.0,6.95亿,695000000.0,22.94亿,2294000000.0,,57.71,1.82亿,182000000.0,-1135.57万,-11355700.0,-843.17万,-8431700.0,4.058,3.615,,
600192,长城电工,充电桩,4.61,20.36亿,2036000000.0,-0.013,-0.33,7.66万,-86.16,47.84亿,4784000000.0,29.33亿,2933000000.0,18.51亿,1851000000.0000002,-432.34,7.70,4.24亿,424000000.0,-788.52万,-7885200.0,-590.87万,-5908700.0,1.255,0.807,,
002227,奥 特 迅,充电桩,17.25,38.05亿,3804999999.9999995,-0.011,-0.29,5.28万,-395.58,13.33亿,1333000000.0,5.13亿,513000000.0,8.20亿,819999999.9999999,,23.21,4888.30万,48883000.0,-456.52万,-4565200.0,-240.49万,-2404900.0,2.196,1.267,,
002350,北京科锐,充电桩,5.84,31.67亿,3167000000.0,-0.010,-0.30,11.61万,-285.53,33.02亿,3302000000.0000005,12.90亿,1290000000.0,20.12亿,2012000000.0,,13.46,9.08亿,908000000.0,92.80万,928000.0,-554.67万,-5546700.0,1.631,1.290,,
300670,大烨智能,充电桩,9.21,29.09亿,2909000000.0,-0.006,-0.22,21.68万,-361.46,12.26亿,1226000000.0,2.18亿,218000000.00000003,10.07亿,1007000000.0,,78.17,6028.50万,60285000.0,-133.54万,-1335400.0,-201.22万,-2012200.0,3.452,3.180,,
