股票代码,股票名称,最新价,总市值,每股收益,总资产,总负债,股东权益合计,净利润同比,营收同比率,总营收,总利润,净利润,净资产收益率-ROE,成交量-手,市盈率-动态,流动比率,速动比率
300694,蠡湖股份,11.60,24.98亿,0.060,19.95亿,7.54亿,12.42亿,-66.61,27.07,3.39亿,1417.09万,1209.40万,0.97,4.00万,51.63,1.568,0.939
300998,宁波方正,25.07,26.67亿,0.059,11.04亿,6.82亿,4.22亿,-,-,1.68亿,722.95万,628.81万,1.50,2.57万,106.05,1.077,0.438
603922,金鸿顺,16.42,21.02亿,0.050,12.02亿,1.57亿,10.45亿,-,42.26,1.13亿,712.03万,584.20万,0.56,1.14万,89.94,5.475,3.543
002454,松芝股份,5.89,37.02亿,0.050,67.19亿,26.03亿,41.16亿,898.20,79.35,9.41亿,4726.61万,2962.21万,0.81,13.64万,31.25,1.903,1.608
000559,万向钱潮,5.71,188.6亿,0.050,159.68亿,70.82亿,88.87亿,78.98,75.87,32.48亿,1.90亿,1.64亿,1.89,43.97万,28.67,2.022,1.668
002662,京威股份,3.91,58.65亿,0.050,49.78亿,17.34亿,32.44亿,4805.45,18.70,8.17亿,9389.13万,7810.70万,2.44,58.06万,18.77,1.286,0.882
300928,华安鑫创,46.50,37.20亿,0.050,13.72亿,1.22亿,12.50亿,1182.56,20.61,1.30亿,497.06万,437.37万,0.35,9858,212.63,10.77,10.72
300304,云意电气,6.23,53.95亿,0.048,30.90亿,8.02亿,22.88亿,61.41,69.99,2.45亿,5242.89万,4184.61万,1.93,32.89万,32.23,2.926,2.554
300507,苏奥传感,9.59,41.12亿,0.048,14.78亿,2.70亿,12.09亿,18.31,41.75,1.50亿,3086.58万,2072.76万,1.87,19.86万,49.60,4.645,4.003
002708,光洋股份,5.66,27.59亿,0.046,26.59亿,11.03亿,15.56亿,1058.94,34.03,4.42亿,3171.01万,2170.25万,1.44,1.96万,31.78,1.352,0.981
300375,鹏翎股份,4.67,33.21亿,0.040,24.26亿,5.66亿,18.60亿,37.61,19.36,3.76亿,3687.31万,3115.39万,1.69,23.45万,26.65,,
600182,SST佳通,14.80,50.32亿,0.040,32.23亿,14.98亿,17.25亿,17.75,55.55,7.82亿,3854.73万,1350.26万,1.33,2.98万,93.17,2.447,1.891
603335,迪生力,4.52,19.35亿,0.040,9.13亿,2.36亿,6.77亿,-43.39,45.74,2.77亿,2771.50万,1514.07万,2.49,6.13万,31.95,3.045,1.799
002363,隆基机械,4.85,20.18亿,0.040,32.98亿,9.96亿,23.02亿,-18.68,12.69,4.44亿,1808.42万,1622.03万,0.73,4.11万,31.10,2.217,1.465
600469,风神股份,4.46,32.61亿,0.040,77.76亿,48.61亿,29.15亿,33.84,45.04,15.46亿,2917.08万,2727.85万,0.94,2.73万,29.88,0.928,0.707
002863,今飞凯达,5.00,24.94亿,0.034,56.46亿,37.61亿,18.85亿,29.82,38.18,8.29亿,1893.09万,1683.59万,0.90,3.50万,37.03,0.875,0.460
600609,金杯汽车,5.38,70.54亿,0.032,48.16亿,35.72亿,12.43亿,3189.18,22.92,12.43亿,1.12亿,4144.79万,7.10,12.11万,42.55,1.216,1.107
002865,钧达股份,26.80,35.51亿,0.031,19.91亿,9.01亿,10.90亿,-,171.18,2.99亿,461.55万,410.47万,0.39,1.88万,216.28,1.254,0.774
002715,登云股份,12.43,17.15亿,0.031,9.88亿,4.74亿,5.15亿,121.19,46.50,1.15亿,522.63万,433.53万,0.85,5684,98.92,1.540,0.874
300745,欣锐科技,29.26,33.53亿,0.030,15.58亿,7.29亿,8.29亿,-,283.22,2.00亿,92.35万,387.35万,0.47,3.74万,216.41,1.833,1.401
603767,中马传动,7.11,21.76亿,0.030,19.70亿,4.97亿,14.73亿,56.68,50.22,2.38亿,839.69万,790.83万,0.54,4.45万,68.80,2.572,2.086
002703,浙江世宝,5.42,42.80亿,0.026,19.62亿,6.13亿,13.49亿,-,51.80,2.94亿,2076.10万,2031.89万,1.50,5.37万,52.66,1.797,1.301
000901,航天科技,8.81,70.32亿,0.025,75.81亿,30.50亿,45.31亿,-,23.19,14.62亿,1806.35万,1965.76万,0.44,18.45万,89.43,2.469,1.820
600386,北巴传媒,3.26,26.29亿,0.020,43.84亿,24.66亿,19.18亿,-,46.40,9.74亿,3863.65万,1751.92万,0.98,4.58万,37.51,1.385,1.064
002284,亚太股份,7.58,55.92亿,0.020,56.87亿,29.70亿,27.17亿,-,70.86,8.83亿,1621.61万,1500.55万,0.56,20.50万,93.16,1.774,1.492
000678,襄阳轴承,4.86,22.34亿,0.011,24.89亿,13.36亿,11.52亿,-,79.78,3.84亿,602.17万,489.56万,0.45,2.59万,114.07,0.866,0.493
002625,光启技术,22.00,474.0亿,0.010,85.62亿,6.68亿,78.94亿,11.51,16.13,1.03亿,3319.07万,2721.70万,0.35,46.86万,435.40,14.64,14.24
002355,兴民智通,6.24,38.72亿,0.010,40.88亿,15.24亿,25.64亿,-,65.74,4.22亿,737.35万,370.94万,0.15,10.24万,260.98,1.601,0.833
300201,海伦哲,4.01,41.74亿,0.010,24.91亿,13.35亿,11.56亿,309.52,-22.59,2.40亿,1517.38万,1000.75万,0.96,67.77万,104.27,1.167,0.833
002725,跃岭股份,6.88,17.61亿,0.010,13.29亿,3.11亿,10.18亿,16.16,54.02,1.98亿,218.12万,245.26万,0.24,1.67万,179.53,1.658,1.109
605333,沪光股份,12.55,50.33亿,0.010,21.64亿,13.76亿,7.88亿,59.20,75.66,4.07亿,799.29万,719.36万,0.92,1.14万,174.90,,
600676,交运股份,4.08,41.96亿,0.010,89.12亿,29.93亿,59.19亿,-,56.44,20.00亿,2423.26万,1115.20万,0.20,3.18万,94.07,2.247,1.871
000996,中国中期,8.67,29.91亿,0.009,6.98亿,2.15亿,4.83亿,24.04,3.90,850.86万,325.03万,325.03万,0.67,4.49万,230.06,0.359,0.222
601279,英利汽车,8.67,129.6亿,0.009,69.90亿,33.04亿,36.85亿,-,19.90,10.02亿,2879.65万,1409.94万,0.43,14.37万,229.71,1.380,0.918
300176,派生科技,7.23,28.00亿,0.008,19.78亿,10.36亿,9.42亿,-,29.92,3.16亿,658.95万,314.24万,0.34,10.04万,222.77,0.947,0.635
002239,奥特佳,4.37,141.7亿,0.007,92.94亿,38.79亿,54.15亿,-,64.03,10.96亿,2729.46万,2136.24万,0.40,76.09万,165.86,1.365,0.989
600960,渤海汽车,3.76,35.74亿,0.005,84.49亿,32.25亿,52.25亿,-,14.54,12.19亿,1114.00万,457.49万,0.09,10.15万,195.30,2.140,1.678
