gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
688658,悦康药业,医药制造,20.87,93.92亿,9392000000.0,0.160,1.94,1.24万,33.45,52.17亿,5217000000.0,15.61亿,1561000000.0,36.56亿,3656000000.0,93.51,19.22,8.79亿,878999999.9999999,7834.19万,78341900.0,7019.23万,70192300.0,2.491,2.050,31.28,7.51
688799,华纳药厂,医药制造,44.45,41.69亿,4169000000.0,0.357,4.92,1.89万,31.14,9.67亿,967000000.0,2.70亿,270000000.0,6.97亿,697000000.0,38.00,29.73,2.37亿,237000000.0,3881.19万,38811900.0,3347.75万,33477500.0,2.185,1.243,30.17,24.26
600998,九州通,医药制造,14.12,264.6亿,26460000000.000004,0.406,3.64,4.58万,8.70,822.32亿,82232000000.0,558.85亿,55885000000.0,263.46亿,26345999999.999996,31.73,20.08,326.29亿,32629000000.000004,10.23亿,1023000000.0,7.60亿,760000000.0,1.250,0.962,29.22,19.76
688363,华熙生物,医药制造,225.10,1080亿,108000000000.0,0.320,2.99,4.46万,177.25,60.52亿,6052000000.0,8.76亿,876000000.0,51.76亿,5176000000.0,41.05,111.12,7.77亿,777000000.0,1.89亿,189000000.0,1.52亿,152000000.0,7.103,6.116,28.99,73.84
600420,国药现代,医药制造,9.36,96.12亿,9612000000.0,0.215,2.68,4.63万,11.28,191.77亿,19177000000.0,90.67亿,9067000000.0,101.10亿,10110000000.0,62.98,18.94,39.29亿,3929000000.0,3.44亿,344000000.0,2.21亿,221000000.0,1.632,1.122,28.91,9.97
300363,博腾股份,医药制造,93.60,509.3亿,50930000000.0,0.162,2.57,9.28万,144.53,46.84亿,4684000000.0,12.09亿,1209000000.0,34.75亿,3475000000.0,82.90,38.99,5.43亿,543000000.0,9041.85万,90418500.0,8809.13万,88091299.99999999,2.076,1.624,28.24,14.01
603858,XD步长制,医药制造,19.58,223.5亿,22350000000.0,0.367,2.92,6.13万,13.77,229.62亿,22962000000.0,87.57亿,8757000000.0,142.05亿,14205000000.000002,33.39,26.97,33.51亿,3351000000.0,4.73亿,473000000.00000006,4.06亿,405999999.99999994,1.073,0.621,27.63,22.92
002727,一心堂,医药制造,29.92,178.4亿,17840000000.0,0.437,4.38,7.58万,17.02,120.29亿,12029000000.0,59.66亿,5966000000.0,60.63亿,6063000000.0,27.28,11.07,34.29亿,3429000000.0,2.91亿,291000000.0,2.61亿,261000000.0,1.528,0.992,27.56,13.39
002755,奥赛康,医药制造,12.17,113.0亿,11300000000.0,0.190,5.72,1.60万,15.84,38.38亿,3838000000.0000005,6.29亿,629000000.0,32.10亿,3210000000.0,67.35,31.33,9.31亿,931000000.0,2.00亿,200000000.0,1.78亿,178000000.0,4.890,4.597,27.21,13.52
002001,新 和 成,医药制造,27.11,699.0亿,69900000000.0,0.441,5.71,31.03万,15.37,333.85亿,33385000000.000004,128.45亿,12844999999.999998,205.40亿,20540000000.0,26.34,42.64,37.44亿,3744000000.0,13.51亿,1351000000.0,11.37亿,1137000000.0,2.363,1.887,26.98,41.36
300630,普利制药,医药制造,44.82,195.9亿,19590000000.0,0.240,5.61,3.12万,40.39,39.88亿,3988000000.0000005,15.75亿,1575000000.0,24.13亿,2413000000.0,51.40,60.03,2.73亿,273000000.0,1.23亿,123000000.0,1.21亿,121000000.0,2.589,2.416,26.71,30.85
600511,国药股份,医药制造,30.44,229.7亿,22970000000.0,0.395,2.57,8.70万,19.28,246.67亿,24667000000.0,113.51亿,11351000000.0,133.16亿,13316000000.0,28.38,26.03,103.47亿,10347000000.0,4.15亿,415000000.00000006,2.98亿,298000000.0,2.021,1.698,25.78,23.92
603520,司太立,医药制造,43.24,105.9亿,10590000000.0,0.260,3.47,5.54万,41.00,43.15亿,4315000000.0,23.69亿,2369000000.0,19.46亿,1946000000.0,41.43,24.90,3.64亿,364000000.0,7930.67万,79306700.0,6457.15万,64571500.0,1.393,1.006,23.75,15.16
000590,启迪药业,医药制造,8.54,20.45亿,2045000000.0,0.085,3.12,2.57万,24.99,9.21亿,921000000.0000001,2.55亿,254999999.99999997,6.65亿,665000000.0,130.40,26.86,7673.86万,76738600.0,2146.46万,21464600.0,2046.21万,20462100.0,3.233,2.923,22.89,5.29
603883,老百姓,医药制造,44.29,181.0亿,18100000000.0,0.560,4.50,3.39万,19.89,139.42亿,13941999999.999998,93.50亿,9350000000.0,45.92亿,4592000000.0,16.03,10.85,36.38亿,3638000000.0000005,3.20亿,320000000.0,2.28亿,227999999.99999997,0.673,0.350,22.71,16.91
603939,益丰药房,医药制造,48.69,350.0亿,35000000000.0,0.336,4.17,5.83万,36.26,157.60亿,15760000000.0,84.80亿,8480000000.0,72.79亿,7279000000.000001,29.39,19.09,36.30亿,3629999999.9999995,3.61亿,361000000.0,2.41亿,241000000.0,1.312,0.925,22.61,15.68
300519,新光药业,医药制造,18.52,29.63亿,2963000000.0,0.240,4.61,6.89万,19.00,9.29亿,928999999.9999999,6283.19万,62831899.99999999,8.66亿,866000000.0,42.77,35.83,9612.31万,96123100.0,4586.72万,45867200.0,3898.12万,38981200.0,15.01,14.36,22.57,19.24
603538,美诺华,医药制造,35.68,53.37亿,5337000000.0,0.790,6.80,4.32万,22.94,36.16亿,3615999999.9999995,15.95亿,1595000000.0,20.21亿,2021000000.0,9.84,6.21,6.92亿,692000000.0,1.46亿,146000000.0,1.16亿,115999999.99999999,1.656,1.163,22.26,16.53
300357,我武生物,医药制造,62.51,327.3亿,32730000000.0,0.135,4.72,4.46万,111.08,16.90亿,1689999999.9999998,9431.59万,94315900.0,15.96亿,1596000000.0,70.31,49.31,1.65亿,165000000.0,8088.24万,80882400.0,7045.42万,70454200.0,18.99,18.22,20.13,14.46
000403,派林生物,医药制造,31.89,233.5亿,23350000000.0,0.077,1.50,3.48万,103.52,69.29亿,6929000000.000001,9.84亿,984000000.0,59.45亿,5945000000.0,125.73,35.33,2.85亿,285000000.0,6433.56万,64335600.00000001,5640.17万,56401700.0,3.079,2.111,20.02,6.1
603368,柳药股份,医药制造,20.04,72.63亿,7263000000.0,0.573,3.99,2.25万,8.74,151.11亿,15111000000.000002,94.62亿,9462000000.0,56.49亿,5649000000.0,12.29,15.10,41.62亿,4161999999.9999995,2.66亿,266000000.0,2.08亿,208000000.0,1.594,1.374,18.95,22.18
300016,北陆药业,医药制造,8.60,42.38亿,4238000000.0000005,0.102,2.86,4.77万,21.00,28.70亿,2870000000.0,9.31亿,931000000.0,19.38亿,1938000000.0,88.36,76.56,2.22亿,222000000.00000003,5229.39万,52293900.0,5045.19万,50451899.99999999,4.363,3.949,18.89,16.49
002773,康弘药业,医药制造,18.95,174.2亿,17420000000.0,0.254,3.35,9.76万,18.64,70.87亿,7087000000.0,10.98亿,1098000000.0,59.89亿,5989000000.0,32.29,44.54,9.15亿,915000000.0,2.54亿,254000000.0,2.34亿,234000000.0,4.666,4.388,18.56,24.79
600085,同仁堂,医药制造,35.18,482.5亿,48250000000.0,0.232,3.19,17.12万,37.88,236.91亿,23691000000.0,76.55亿,7655000000.0,160.36亿,16036000000.000002,33.24,22.33,37.06亿,3706000000.0,5.98亿,598000000.0,3.18亿,318000000.0,2.870,1.917,17.4,12.33
